URL,Countries_Filled,Country_Code,Continent,Companies,Company Headquarters,HQ_Country,HQ_Continent
https://www.business-humanrights.org/en/latest-news/bourns-response-2/,RU|UA|US,US,North America,"Bourns, Inc.",US,US,North America
https://www.business-humanrights.org/en/latest-news/temu-did-not-respond-2/,CN,CN,Asia,Temu,US,US,North America
https://www.business-humanrights.org/en/latest-news/sheins-response-to-globalworks-lund-abs-three-part-report-series-on-labour-and-human-rights-risks/,CN,CN,Asia,SHEIN (part of Roadget Business Pte Ltd),SG,SG,Asia
https://www.business-humanrights.org/en/latest-news/cleantech-lithium-responded/,CL,CL,South America,CleanTech Lithium,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/vidrio-decorativo-occidental-no-respondió-a-alegaciones-sobre-presuntos-abusos-a-derechos-laborales/,MX,MX,South America,Vidrio Decorativo Occidental,MX,MX,South America
https://www.business-humanrights.org/en/latest-news/pt-cetara-bangun-persada-did-not-respond/,ID,ID,Asia,PT Cetara Bangun Persada,ID,ID,Asia
https://www.business-humanrights.org/en/latest-news/pt-megah-surya-pertiwi-did-not-respond/,ID,ID,Asia,PT Megah Surya Pertiwi,ID,ID,Asia
https://www.business-humanrights.org/en/latest-news/pt-wanatiara-persada-did-not-respond/,ID,ID,Asia,PT Wanatiara Persada,ID,ID,Asia
https://www.business-humanrights.org/en/latest-news/pt-tekindo-energi-did-not-respond/,ID,ID,Asia,PT Tekindo Energi,ID,ID,Asia
https://www.business-humanrights.org/en/latest-news/pt-honglu-did-not-respond/,ID,ID,Asia,PT Honglu,ID,ID,Asia
https://www.business-humanrights.org/en/latest-news/2nd-daikin-response-re-concerns-of-contract-cutting/,MY,MY,Asia,Daikin,JP,JP,Asia
https://www.business-humanrights.org/en/latest-news/2nd-sony-response-re-concerns-of-contract-cutting-at-malaysian-manufacturer-where-migrants-alleged-forced-labour/,MY,MY,Asia,Sony,JP,JP,Asia
https://www.business-humanrights.org/en/latest-news/2nd-panasonic-response-re-concerns-of-contract-cutting-at-malaysian-manufacturer-where-migrants-alleged-forced-labour/,MY,MY,Asia,Panasonic,JP,JP,Asia
https://www.business-humanrights.org/en/latest-news/adidas-response-to-allegations-on-working-conditions-at-jerash-holdings/,JO,JO,Asia,adidas,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/vf-response-to-allegations-on-working-conditions-at-jerash-holdings-garment-mnf/,JO,JO,Asia,VF Corporation,US,US,North America
https://www.business-humanrights.org/en/latest-news/new-balance-response-to-allegations-on-working-conditions-at-garment-mnf/,JO,JO,Asia,New Balance,US,US,North America
https://www.business-humanrights.org/en/latest-news/zijin-minings-response-to-journalist-investigation-highlights-negative-impact-of-industrial-and-artisanal-cobalt-mining-on-womens-reproductive-health/,CD,CD,Africa,Zijin Mining,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/topotek-did-not-respond/,CN|RU|UA,CN,Asia,Topotek,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/topotek-did-not-respond/,CN|RU|UA,RU,Europe,Topotek,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/topotek-did-not-respond/,CN|RU|UA,UA,Europe,Topotek,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/xingkaitech-did-not-respond/,CN|RU|UA,CN,Asia,Xingkaitech,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/xingkaitech-did-not-respond/,CN|RU|UA,RU,Europe,Xingkaitech,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/xingkaitech-did-not-respond/,CN|RU|UA,UA,Europe,Xingkaitech,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/mile-hao-xiang-technology-did-not-respond/,CN|RU|UA,CN,Asia,Mile Hao Xiang Technology,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/mile-hao-xiang-technology-did-not-respond/,CN|RU|UA,RU,Europe,Mile Hao Xiang Technology,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/mile-hao-xiang-technology-did-not-respond/,CN|RU|UA,UA,Europe,Mile Hao Xiang Technology,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/holcims-response-to-the-allegations/,KE,KE,Africa,Holcim (part of LafargeHolcim),CH,CH,Europe
https://www.business-humanrights.org/en/latest-news/g4s-response-to-the-allegations/,KE,KE,Africa,G4S,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/comment-by-solway-group/,GT,GT,South America,Compañía Guatemalteca del Níquel (Guatemala Nickel Company)|Solway Group,CH|GT,CH,Europe
https://www.business-humanrights.org/en/latest-news/pvh-response-to-allegations-on-working-conditions-at-jerash-holdings/,JO,JO,Asia,PVH (Phillips-Van Heusen),US,US,North America
https://www.business-humanrights.org/en/latest-news/system-defense-did-not-respond-to-the-allegation-of-facilitating-the-unimpeded-flow-of-weapons-into-sudan/,SD|TR,SD,Africa,System Defense,TR,TR,Asia
https://www.business-humanrights.org/en/latest-news/system-defense-did-not-respond-to-the-allegation-of-facilitating-the-unimpeded-flow-of-weapons-into-sudan/,SD|TR,TR,Asia,System Defense,TR,TR,Asia
https://www.business-humanrights.org/en/latest-news/ching-kong-technology-did-not-respond-to-the-allegation-of-facilitating-the-unimpeded-flow-of-weapons-into-sudan/,CN|SD,CN,Asia,Ching Kong Technology Co. Limited,HK,HK,Asia
https://www.business-humanrights.org/en/latest-news/ching-kong-technology-did-not-respond-to-the-allegation-of-facilitating-the-unimpeded-flow-of-weapons-into-sudan/,CN|SD,SD,Africa,Ching Kong Technology Co. Limited,HK,HK,Asia
https://www.business-humanrights.org/en/latest-news/ashoka-manufacturing-ltd-did-not-respond-to-the-allegation-of-facilitating-the-unimpeded-flow-of-weapons-into-sudan/,IN|SD,IN,Asia,Ashoka Manufacturing Ltd,IN,IN,Asia
https://www.business-humanrights.org/en/latest-news/ashoka-manufacturing-ltd-did-not-respond-to-the-allegation-of-facilitating-the-unimpeded-flow-of-weapons-into-sudan/,IN|SD,SD,Africa,Ashoka Manufacturing Ltd,IN,IN,Asia
https://www.business-humanrights.org/en/latest-news/kalashnikov-concern-did-not-respond-to-the-allegation-of-facilitating-the-unimpeded-flow-of-weapons-into-sudan/,RU|SD,RU,Europe,Kalashnikov Concern,RU,RU,Europe
https://www.business-humanrights.org/en/latest-news/kalashnikov-concern-did-not-respond-to-the-allegation-of-facilitating-the-unimpeded-flow-of-weapons-into-sudan/,RU|SD,SD,Africa,Kalashnikov Concern,RU,RU,Europe
https://www.business-humanrights.org/en/latest-news/target-multiactivities-co-ltd-did-not-respond-to-the-allegation-of-facilitating-the-unimpeded-flow-of-weapons-into-sudan/,SD,SD,Africa,Target Multiactivities Co. Ltd.,SD,SD,Africa
https://www.business-humanrights.org/en/latest-news/brg-defence-did-not-respond-to-the-allegation-of-facilitating-the-unimpeded-flow-of-weapons-into-sudan/,SD|TR,SD,Africa,BRG Defence,TR,TR,Asia
https://www.business-humanrights.org/en/latest-news/brg-defence-did-not-respond-to-the-allegation-of-facilitating-the-unimpeded-flow-of-weapons-into-sudan/,SD|TR,TR,Asia,BRG Defence,TR,TR,Asia
https://www.business-humanrights.org/en/latest-news/dağlıoğlu-silah-did-not-respond-to-the-allegation-of-facilitating-the-unimpeded-flow-of-weapons-into-sudan/,SD|TR,SD,Africa,Dağlıoğlu Silah,TR,TR,Asia
https://www.business-humanrights.org/en/latest-news/dağlıoğlu-silah-did-not-respond-to-the-allegation-of-facilitating-the-unimpeded-flow-of-weapons-into-sudan/,SD|TR,TR,Asia,Dağlıoğlu Silah,TR,TR,Asia
https://www.business-humanrights.org/en/latest-news/hatsan-arms-did-not-respond-to-the-allegation-of-facilitating-the-unimpeded-flow-of-weapons-into-sudan/,SD|TR,SD,Africa,Hatsan Arms,TR,TR,Asia
https://www.business-humanrights.org/en/latest-news/hatsan-arms-did-not-respond-to-the-allegation-of-facilitating-the-unimpeded-flow-of-weapons-into-sudan/,SD|TR,TR,Asia,Hatsan Arms,TR,TR,Asia
https://www.business-humanrights.org/en/latest-news/voltran-av-silahlari-ve-insaat-did-not-respond-to-the-allegation-of-facilitating-the-unimpeded-flow-of-weapons-into-sudan/,SD|TR,SD,Africa,Voltran Av Silahlari Ve Insaat,TR,TR,Asia
https://www.business-humanrights.org/en/latest-news/voltran-av-silahlari-ve-insaat-did-not-respond-to-the-allegation-of-facilitating-the-unimpeded-flow-of-weapons-into-sudan/,SD|TR,TR,Asia,Voltran Av Silahlari Ve Insaat,TR,TR,Asia
https://www.business-humanrights.org/en/latest-news/atak-arms-did-not-respond-to-the-allegation-of-facilitating-the-unimpeded-flow-of-weapons-into-sudan/,SD|TR,SD,Africa,Atak Arms,TR,TR,Asia
https://www.business-humanrights.org/en/latest-news/atak-arms-did-not-respond-to-the-allegation-of-facilitating-the-unimpeded-flow-of-weapons-into-sudan/,SD|TR,TR,Asia,Atak Arms,TR,TR,Asia
https://www.business-humanrights.org/en/latest-news/özkursan-did-not-respond-to-the-allegation-of-facilitating-the-unimpeded-flow-of-weapons-into-sudan/,SD|TR,SD,Africa,Özkursan A.Ş.,TR,TR,Asia
https://www.business-humanrights.org/en/latest-news/özkursan-did-not-respond-to-the-allegation-of-facilitating-the-unimpeded-flow-of-weapons-into-sudan/,SD|TR,TR,Asia,Özkursan A.Ş.,TR,TR,Asia
https://www.business-humanrights.org/en/latest-news/derya-arms-responded-to-the-allegation-of-facilitating-the-unimpeded-flow-of-weapons-into-sudan/,SD|TR,SD,Africa,Derya Arms,TR,TR,Asia
https://www.business-humanrights.org/en/latest-news/derya-arms-responded-to-the-allegation-of-facilitating-the-unimpeded-flow-of-weapons-into-sudan/,SD|TR,TR,Asia,Derya Arms,TR,TR,Asia
https://www.business-humanrights.org/en/latest-news/power-china-non-response-to-2024-crea-report-on-the-impacts-of-chinas-overseas-coal-power-ban/,BD,BD,Asia,Power China (Power Construction Corporation of China),CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/china-national-electric-engineering-non-response-to-2024-crea-report-on-the-impacts-of-chinas-overseas-coal-power-ban/,KG,KG,Asia,"China National Electric Engineering Co., Ltd. (CNEEC) [formerly China National Electric Equipment Co.]",CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/tianshan-aluminum-group-non-response-to-2024-crea-report-on-the-impacts-of-chinas-overseas-coal-power-ban/,ID,ID,Asia,Tianshan Aluminum Group,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/china-comservice-non-response-to-death-of-migrant-worker-at-neom-saudi-arabia/,SA,SA,Asia,China Comservice,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/shandong-dingneng-new-energy-company-non-response-to-2024-crea-report-on-the-impacts-of-chinas-overseas-coal-power-ban/,ZW,ZW,Africa,Shandong Dingneng New Energy Company,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/jiangsu-etern-company-limited-non-response-to-2024-crea-report-on-the-impacts-of-chinas-overseas-coal-power-ban/,ZM,ZM,Africa,Jiangsu Etern Company Limited,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/zijin-minings-response-to-china-labor-watch-report/,RS,RS,Europe,Zijin Mining,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/linglong-tire-non-response-re-china-labor-watch-report/,RS,RS,Europe,Shandong Linglong Tire,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/axel-springer-non-response-re-west-bank-land-grabs/,IL|PS,IL,Asia,Axel Springer,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/axel-springer-non-response-re-west-bank-land-grabs/,IL|PS,PS,Asia,Axel Springer,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/bikita-minerals-response-to-voas-report-alleging-labor-rights-violations-environmental-damage/,ZW,ZW,Africa,Bikita Minerals (part of Sinomine)|Sinomine Resource Group,CN|ZW,CN,Asia
https://www.business-humanrights.org/en/latest-news/xinyi-glass-denies-plans-to-invest-in-coal-fired-power-plant-at-indonesias-batam-eco-city-project/,ID,ID,Asia,Xinyi Glass Holdings Limited,HK,HK,Asia
https://www.business-humanrights.org/en/latest-news/aquachile-no-respondió-sobre-intimidación-en-seminario-sobre-explotación-laboral/,CL,CL,South America,AquaChile,CL,CL,South America
https://www.business-humanrights.org/en/latest-news/salmonchile-no-respondió-sobre-intimidación-en-seminario-sobre-explotación-laboral/,CL,CL,South America,SalmonChile,CL,CL,South America
https://www.business-humanrights.org/en/latest-news/consejo-del-salmón-no-respondió-sobre-intimidación-en-seminario-sobre-explotación-laboral/,CL,CL,South America,Consejo del Salmón,CL,CL,South America
https://www.business-humanrights.org/en/latest-news/guannong-tomatos-response-to-bbcs-forced-labour-allegations/,CN,CN,Asia,Guannong Tomato Industry,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/respuesta-de-minera-titán-del-perú-srl-sobre-alegaciones-de-contaminación-de-recursos-hídricos/,PE,PE,South America,Minera Titán del Perú S.R.L.,PE,PE,South America
https://www.business-humanrights.org/en/latest-news/serena-furniture-did-not-respond-about-attack-against-journalist-freard-rista/,AL,AL,Europe,Serena Furniture,AL,AL,Europe
https://www.business-humanrights.org/en/latest-news/cofco-tunhe-non-response-to-bbcs-forced-labour-allegations/,CN,CN,Asia,"COFCO Tunhe Tomato Co., Ltd.",CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/bazhou-red-fruit-non-response-to-bbcs-forced-labour-allegations/,CN,CN,Asia,Bazhou Red Fruit,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/itinera-response/,AL|DK,AL,Europe,Itinera SpA,IT,IT,Europe
https://www.business-humanrights.org/en/latest-news/itinera-response/,AL|DK,DK,Europe,Itinera SpA,IT,IT,Europe
https://www.business-humanrights.org/en/latest-news/tekno-fire-did-not-respond/,AL|DK,AL,Europe,Tekno Fire,AL,AL,Europe
https://www.business-humanrights.org/en/latest-news/tekno-fire-did-not-respond/,AL|DK,DK,Europe,Tekno Fire,AL,AL,Europe
https://www.business-humanrights.org/en/latest-news/walter-machinenbau-did-not-respond-2/,DE|RU|UA,DE,Europe,Walter Maschinenbau,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/walter-machinenbau-did-not-respond-2/,DE|RU|UA,RU,Europe,Walter Maschinenbau,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/walter-machinenbau-did-not-respond-2/,DE|RU|UA,UA,Europe,Walter Maschinenbau,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/vollmer-did-not-respond/,DE|RU|UA,DE,Europe,Vollmer,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/vollmer-did-not-respond/,DE|RU|UA,RU,Europe,Vollmer,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/vollmer-did-not-respond/,DE|RU|UA,UA,Europe,Vollmer,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/meta-response-2/,BD|BR|FR|GB|ID|MX|PK|US|ZA,BD,Asia,Meta (formerly Facebook),US,US,North America
https://www.business-humanrights.org/en/latest-news/meta-response-2/,BD|BR|FR|GB|ID|MX|PK|US|ZA,BR,South America,Meta (formerly Facebook),US,US,North America
https://www.business-humanrights.org/en/latest-news/meta-response-2/,BD|BR|FR|GB|ID|MX|PK|US|ZA,FR,Europe,Meta (formerly Facebook),US,US,North America
https://www.business-humanrights.org/en/latest-news/meta-response-2/,BD|BR|FR|GB|ID|MX|PK|US|ZA,GB,Europe,Meta (formerly Facebook),US,US,North America
https://www.business-humanrights.org/en/latest-news/meta-response-2/,BD|BR|FR|GB|ID|MX|PK|US|ZA,ID,Asia,Meta (formerly Facebook),US,US,North America
https://www.business-humanrights.org/en/latest-news/meta-response-2/,BD|BR|FR|GB|ID|MX|PK|US|ZA,MX,South America,Meta (formerly Facebook),US,US,North America
https://www.business-humanrights.org/en/latest-news/meta-response-2/,BD|BR|FR|GB|ID|MX|PK|US|ZA,PK,Asia,Meta (formerly Facebook),US,US,North America
https://www.business-humanrights.org/en/latest-news/meta-response-2/,BD|BR|FR|GB|ID|MX|PK|US|ZA,US,North America,Meta (formerly Facebook),US,US,North America
https://www.business-humanrights.org/en/latest-news/meta-response-2/,BD|BR|FR|GB|ID|MX|PK|US|ZA,ZA,Africa,Meta (formerly Facebook),US,US,North America
https://www.business-humanrights.org/en/latest-news/sheins-response-to-knowthechain-2024-scorecard/,CN,CN,Asia,SHEIN (part of Roadget Business Pte Ltd),SG,SG,Asia
https://www.business-humanrights.org/en/latest-news/atico-mining-did-not-respond-on-allegations-of-harassment-and-prosecution-in-palo-quemado-communities/,EC,EC,South America,Atico Mining|La Plata Mining (part of Atico Mining),CA|EC,CA,North America
https://www.business-humanrights.org/en/latest-news/pt-bakti-pertiwi-nusantara-did-not-respond/,ID,ID,Asia,PT Bakti Pertiwi Nusantara,ID,ID,Asia
https://www.business-humanrights.org/en/latest-news/volvo-group-response/,RU|SE,RU,Europe,Volvo Group,SE,SE,Europe
https://www.business-humanrights.org/en/latest-news/volvo-group-response/,RU|SE,SE,Europe,Volvo Group,SE,SE,Europe
https://www.business-humanrights.org/en/latest-news/volkswagen-did-not-respond-2/,DE|RU|UA,DE,Europe,Volkswagen,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/volkswagen-did-not-respond-2/,DE|RU|UA,RU,Europe,Volkswagen,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/volkswagen-did-not-respond-2/,DE|RU|UA,UA,Europe,Volkswagen,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/hongyan-did-not-respond/,CN|RU|UA,CN,Asia,Hongyan,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/hongyan-did-not-respond/,CN|RU|UA,RU,Europe,Hongyan,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/hongyan-did-not-respond/,CN|RU|UA,UA,Europe,Hongyan,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/daimler-truck-did-not-respond/,DE|RU|UA,DE,Europe,Daimler Truck,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/daimler-truck-did-not-respond/,DE|RU|UA,RU,Europe,Daimler Truck,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/daimler-truck-did-not-respond/,DE|RU|UA,UA,Europe,Daimler Truck,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/sinotruk-did-not-respond/,CN|RU|UA,CN,Asia,Sinotruk,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/sinotruk-did-not-respond/,CN|RU|UA,RU,Europe,Sinotruk,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/sinotruk-did-not-respond/,CN|RU|UA,UA,Europe,Sinotruk,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/daf-response/,NL|RU|UA,NL,Europe,DAF Trucks Ltd,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/daf-response/,NL|RU|UA,RU,Europe,DAF Trucks Ltd,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/daf-response/,NL|RU|UA,UA,Europe,DAF Trucks Ltd,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/doclasses-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,DoClasse,JP,JP,Asia
https://www.business-humanrights.org/en/latest-news/wise-unicorn-industrial-ltd-did-not-respond/,MM|TW,MM,Asia,Wise Unicorn Industrial Ltd,TW,TW,Asia
https://www.business-humanrights.org/en/latest-news/wise-unicorn-industrial-ltd-did-not-respond/,MM|TW,TW,Asia,Wise Unicorn Industrial Ltd,TW,TW,Asia
https://www.business-humanrights.org/en/latest-news/aldis-response-re-civil-society-letter-on-poor-living-conditions-in-almería/,ES,ES,Europe,ALDI South,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/asdas-response-re-civil-society-letter-on-poor-living-conditions-in-almería/,ES,ES,Europe,ASDA,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/lidls-response-re-civil-society-letter-on-poor-living-conditions-in-almería/,ES,ES,Europe,Lidl,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/the-co-operatives-response-re-civil-society-letter-on-poor-living-conditions-in-almería/,ES,ES,Europe,Co-operative Group,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/marks-spencers-response-re-civil-society-letter-on-poor-living-conditions-in-almería/,ES,ES,Europe,Marks & Spencer,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/morrisons-response-re-civil-society-letter-on-poor-living-conditions-in-almería/,ES,ES,Europe,Morrisons,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/sainsburys-response-re-civil-society-letter-on-poor-living-conditions-in-almería/,ES,ES,Europe,Sainsbury's,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/tescos-response-re-civil-society-letter-on-poor-living-conditions-in-almería/,ES,ES,Europe,Tesco,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/waitroses-response-re-civil-society-letter-on-poor-living-conditions-in-almería/,ES,ES,Europe,Waitrose (part of John Lewis Partnership),GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/morgan-stanley-response-re-collaboration-with-pif-on-saudi-binladin-group-acquisition/,SA,SA,Asia,Morgan Stanley,US,US,North America
https://www.business-humanrights.org/en/latest-news/workmans-response-to-allegations-of-abuses-in-myanmar-garment-factories-february-2025-update/,MM,MM,Asia,Workman,JP,JP,Asia
https://www.business-humanrights.org/en/latest-news/telegram-no-respondió-ante-información-sobre-violencia-digital-y-mecanismos-de-denuncia/,AE,AE,Asia,Telegram,AE,AE,Asia
https://www.business-humanrights.org/en/latest-news/bytedance-no-respondió-ante-información-sobre-violencia-digital-y-mecanismos-de-denuncia/,CN,CN,Asia,ByteDance,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/twitter-no-respondió-ante-información-sobre-violencia-digital-y-mecanismos-de-denuncia/,US,US,North America,X Corp. (formerly Twitter),US,US,North America
https://www.business-humanrights.org/en/latest-news/meta-respondió-ante-información-sobre-violencia-digital-y-mecanismos-de-denuncia/,US,US,North America,Meta (formerly Facebook),US,US,North America
https://www.business-humanrights.org/en/latest-news/cbpms-response-to-allegations-of-attacks-against-traditional-communities/,BR,BR,South America,Companhia Baiana de Pesquisa Mineral (CBPM),BR,BR,South America
https://www.business-humanrights.org/en/latest-news/safaricom-did-not-respond/,KE,KE,Africa,Safaricom,KE,KE,Africa
https://www.business-humanrights.org/en/latest-news/linglong-tires-response/,CN|IN|RS|VN,CN,Asia,Shandong Linglong Tire,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/linglong-tires-response/,CN|IN|RS|VN,IN,Asia,Shandong Linglong Tire,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/linglong-tires-response/,CN|IN|RS|VN,RS,Europe,Shandong Linglong Tire,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/linglong-tires-response/,CN|IN|RS|VN,VN,Asia,Shandong Linglong Tire,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/terniums-response-to-crea-report/,BR,BR,South America,Ternium (part of Techint Group),LU,LU,Europe
https://www.business-humanrights.org/en/latest-news/jsw-utkal-steel-did-not-respond/,IN,IN,Asia,JSW Steel,IN,IN,Asia
https://www.business-humanrights.org/en/latest-news/nhpc-did-not-respond-2/,IN,IN,Asia,NHPC (National Hydroelectric Power Corporation - India),IN,IN,Asia
https://www.business-humanrights.org/en/latest-news/audi-re-alleged-sourcing-from-serbian-linglong-factory-amid-migrant-worker-abuse/,RS,RS,Europe,Audi (part of Volkswagen),DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/nissan-re-alleged-sourcing-from-serbian-linglong-factory-amid-migrant-worker-abuse/,RS,RS,Europe,Nissan,JP,JP,Asia
https://www.business-humanrights.org/en/latest-news/pegatron-did-not-respond-to-ttnc-watch-report-on-taiwanese-businesses-in-indonesia/,ID,ID,Asia,Pegatron,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/sagemcoms-response-to-ttnc-watch-report-on-taiwanese-businesses-in-indonesia/,ID,ID,Asia,Sagemcom,FR,FR,Europe
https://www.business-humanrights.org/en/latest-news/vodafone-did-not-respond-to-ttnc-watch-report-on-taiwanese-businesses-in-indonesia/,ID,ID,Asia,Vodafone,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/jlrs-response-to-ttnc-watch-report-on-taiwanese-businesses-in-indonesia/,ID,ID,Asia,Jaguar Land Rover,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/netgears-response-to-ttnc-watch-report-on-taiwanese-businesses-in-indonesia/,ID,ID,Asia,"NETGEAR, Inc.",US,US,North America
https://www.business-humanrights.org/en/latest-news/asustek-computer-inc-did-not-respond-to-ttnc-watch-report-on-taiwanese-businesses-in-indonesia/,ID,ID,Asia,Asustek Computer Inc,TW,TW,Asia
https://www.business-humanrights.org/en/latest-news/fuh-hwa-securities-investment-trust-did-not-respond-to-ttnc-watch-report-on-taiwanese-businesses-in-indonesia/,ID,ID,Asia,Fuh Hwa Securities Investment Trust,TW,TW,Asia
https://www.business-humanrights.org/en/latest-news/yuanta-securities-investment-trust-did-not-respond-to-ttnc-watch-report-on-taiwanese-businesses-in-indonesia/,ID,ID,Asia,Yuanta Securities Investment Trust,TW,TW,Asia
https://www.business-humanrights.org/en/latest-news/morgan-stanleys-response-to-ttnc-watch-report-on-taiwanese-businesses-in-indonesia/,ID,ID,Asia,Morgan Stanley,US,US,North America
https://www.business-humanrights.org/en/latest-news/cathay-united-banks-response-to-ttnc-watch-report-on-taiwanese-businesses-in-indonesia/,ID,ID,Asia,Cathay United Bank,TW,TW,Asia
https://www.business-humanrights.org/en/latest-news/norges-bank-investment-management-nbim-response-to-ttnc-watch-report-on-taiwanese-businesses-in-indonesia/,ID,ID,Asia,Norges Bank Investment Management (NBIM),NO,NO,Europe
https://www.business-humanrights.org/en/latest-news/eileen-fishers-response-to-ttnc-watch-report-on-taiwanese-businesses-in-indonesia/,ID,ID,Asia,Eileen Fisher,US,US,North America
https://www.business-humanrights.org/en/latest-news/loftthe-knitwell-group-did-not-respond-to-ttnc-watch-report-on-taiwanese-businesses-in-indonesia/,ID,ID,Asia,"Loft (Ascena Retail Group, Inc.)",US,US,North America
https://www.business-humanrights.org/en/latest-news/marissa-webb-did-not-respond-to-ttnc-watch-report-on-taiwanese-businesses-in-indonesia/,ID,ID,Asia,Marissa Webb,US,US,North America
https://www.business-humanrights.org/en/latest-news/j-jills-response-to-ttnc-watch-report-on-taiwanese-businesses-in-indonesia/,ID,ID,Asia,Jill Acquisition LLC,US,US,North America
https://www.business-humanrights.org/en/latest-news/jason-wu-did-not-respond-to-ttnc-watch-report-on-taiwanese-businesses-in-indonesia/,ID,ID,Asia,Jason Wu,US,US,North America
https://www.business-humanrights.org/en/latest-news/gaps-response-to-ttnc-watch-report-on-taiwanese-businesses-in-indonesia/,ID,ID,Asia,Gap,US,US,North America
https://www.business-humanrights.org/en/latest-news/macys-did-not-respond-to-ttnc-watch-report-on-taiwanese-businesses-in-indonesia/,ID,ID,Asia,Macy's,US,US,North America
https://www.business-humanrights.org/en/latest-news/lin-vatey-did-not-respond-about-alleged-attacks-against-hrds/,KH,KH,Asia,Lin Vatey,KH,KH,Asia
https://www.business-humanrights.org/en/latest-news/cmc-magnetics-corp-did-not-respond-to-ttnc-watch-report-on-taiwanese-businesses-in-indonesia/,ID,ID,Asia,CMC Magnetics Corporation,TW,TW,Asia
https://www.business-humanrights.org/en/latest-news/daikin-response-re-alleged-insufficient-remedy-to-kawaguchi-workers/,MY,MY,Asia,Daikin,JP,JP,Asia
https://www.business-humanrights.org/en/latest-news/sony-response-re-alleged-insufficient-remedy-to-kawaguchi-workers/,MY,MY,Asia,Sony,JP,JP,Asia
https://www.business-humanrights.org/en/latest-news/panasonic-response-re-alleged-insufficient-remedy-to-kawaguchi-workers/,MY,MY,Asia,Panasonic,JP,JP,Asia
